id,atividade_economica,enquadramento,len_count,seq1,codigo_resumido,seq,name,taxa_anual,vida_util,method,method_number,method_period,journal_id:id,prorata_computation_type,state,asset_type
__Import_assets_models_MyCompany_00I-5.5, I- Transportes; armazenagem e comunicações,5-Infra-estruturas aerop ortuárias,3,I,I-5.5,5.50,Pavimento flexível da placa de estacionamento de aeronaves,6.67,15,"Straight Line", 180 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-5.6, I- Transportes; armazenagem e comunicações,5-Infra-estruturas aerop ortuárias,3,I,I-5.6,5.60,Heliportos de pavimento flexível,6.67,15,"Straight Line", 180 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-5.7, I- Transportes; armazenagem e comunicações,5-Infra-estruturas aerop ortuárias,3,I,I-5.7,5.70,Helidecks suportados por navios,7.14,14,"Straight Line", 168 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-5.8, I- Transportes; armazenagem e comunicações,5-Infra-estruturas aerop ortuárias,3,I,I-5.8,5.80,Terminais de passageiros em alvenaria,6.67,15,"Straight Line", 180 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-5.9, I- Transportes; armazenagem e comunicações,5-Infra-estruturas aerop ortuárias,3,I,I-5.9,5.90,Outras infra-estruturas,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-6.1, I- Transportes; armazenagem e comunicações,6-Equipamentos aeronáuticos,3,I,I-6.1,6.10,ILS,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-6.2, I- Transportes; armazenagem e comunicações,6-Equipamentos aeronáuticos,3,I,I-6.2,6.20,HF,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-6.3, I- Transportes; armazenagem e comunicações,6-Equipamentos aeronáuticos,3,I,I-6.3,6.30,VHF,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-6.4, I- Transportes; armazenagem e comunicações,6-Equipamentos aeronáuticos,3,I,I-6.4,6.40,CVOR,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-6.5, I- Transportes; armazenagem e comunicações,6-Equipamentos aeronáuticos,3,I,I-6.5,6.50,DVOR,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-6.6, I- Transportes; armazenagem e comunicações,6-Equipamentos aeronáuticos,3,I,I-6.6,6.60,ADS-C,8.33,12,"Straight Line", 144 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-6.7, I- Transportes; armazenagem e comunicações,6-Equipamentos aeronáuticos,3,I,I-6.7,6.70,RADAR secundário TAS,7.14,14,"Straight Line", 168 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-6.8, I- Transportes; armazenagem e comunicações,6-Equipamentos aeronáuticos,3,I,I-6.8,6.80,Simulador do tráfego aéreo,14.29,7,"Straight Line", 84 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-6.9, I- Transportes; armazenagem e comunicações,6-Equipamentos aeronáuticos,3,I,I-6.9,6.90,PAPI,16.67,6,"Straight Line", 72 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-7.1, I- Transportes; armazenagem e comunicações,7-Equipamentos de assistência em terra as aeronaves,3,I,I-7.1,7.10,Mangas ou escadas telescópica,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-7.2, I- Transportes; armazenagem e comunicações,7-Equipamentos de assistência em terra as aeronaves,3,I,I-7.2,7.20,Loader (carregador de porão de aeronave),5.00,20,"Straight Line", 240 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-7.3, I- Transportes; armazenagem e comunicações,7-Equipamentos de assistência em terra as aeronaves,3,I,I-7.3,7.30,Trailer,5.00,20,"Straight Line", 240 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-7.4, I- Transportes; armazenagem e comunicações,7-Equipamentos de assistência em terra as aeronaves,3,I,I-7.4,7.40,Tractor rebocador,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-7.5, I- Transportes; armazenagem e comunicações,7-Equipamentos de assistência em terra as aeronaves,3,I,I-7.5,7.50,Veículo lavabos,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-7.6, I- Transportes; armazenagem e comunicações,7-Equipamentos de assistência em terra as aeronaves,3,I,I-7.6,7.60,Ambolice (transporte de passageiros com incapacidade física),6.67,15,"Straight Line", 180 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-7.7, I- Transportes; armazenagem e comunicações,7-Equipamentos de assistência em terra as aeronaves,3,I,I-7.7,7.70,Aspirador de bordo da aeronave,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-7.8, I- Transportes; armazenagem e comunicações,7-Equipamentos de assistência em terra as aeronaves,3,I,I-7.8,7.80,Autocarro de passageiro com suspensão pneumática,6.67,15,"Straight Line", 180 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-7.9, I- Transportes; armazenagem e comunicações,7-Equipamentos de assistência em terra as aeronaves,3,I,I-7.9,7.90,Autocarro VIP,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-8.1, I- Transportes; armazenagem e comunicações,8-Equipamentos de combate a incêndio a aeronave,3,I,I-8.1,8.10,Veículos de combate a incêndios de aeronave,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-8.2, I- Transportes; armazenagem e comunicações,8-Equipamentos de combate a incêndio a aeronave,3,I,I-8.2,8.20,Espuma para incêndio,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-8.3, I- Transportes; armazenagem e comunicações,8-Equipamentos de combate a incêndio a aeronave,3,I,I-8.3,8.30,Vestuário de protecção ao fogo,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-9.1, I- Transportes; armazenagem e comunicações,9-Equipamentos de segurança,3,I,I-9.1,9.10,Raio-X,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-9.2, I- Transportes; armazenagem e comunicações,9-Equipamentos de segurança,3,I,I-9.2,9.20,Pórtico detector de metais,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-9.3, I- Transportes; armazenagem e comunicações,9-Equipamentos de segurança,3,I,I-9.3,9.30,Detector portátil de metais,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-9.4, I- Transportes; armazenagem e comunicações,9-Equipamentos de segurança,3,I,I-9.4,9.40,Circuito fechado de TV (CCTV),50.00,2,"Straight Line", 24 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-9.5, I- Transportes; armazenagem e comunicações,9-Equipamentos de segurança,3,I,I-9.5,9.50,Sistema de detecção de explosivos,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-10.1, I- Transportes; armazenagem e comunicações,9-Equipamentos de segurança,4,I,I-10.1,10.10,Locomotivas,7.14,14,"Straight Line", 168 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-10.2, I- Transportes; armazenagem e comunicações,9-Equipamentos de segurança,4,I,I-10.2,10.20,Vagões,5.56,18,"Straight Line", 216 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-10.3, I- Transportes; armazenagem e comunicações,9-Equipamentos de segurança,4,I,I-10.3,10.30,Canuagens,5.56,18,"Straight Line", 216 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-10.4, I- Transportes; armazenagem e comunicações,9-Equipamentos de segurança,4,I,I-10.4,10.40,Furgões,5.56,18,"Straight Line", 216 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-10.5, I- Transportes; armazenagem e comunicações,9-Equipamentos de segurança,4,I,I-10.5,10.50,Powercar,5.56,18,"Straight Line", 216 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-10.6, I- Transportes; armazenagem e comunicações,9-Equipamentos de segurança,4,I,I-10.6,10.60,Porta contentor,5.56,18,"Straight Line", 216 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-10.7, I- Transportes; armazenagem e comunicações,9-Equipamentos de segurança,4,I,I-10.7,10.70,Cistema de Combustível,5.56,18,"Straight Line", 216 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-10.8, I- Transportes; armazenagem e comunicações,9-Equipamentos de segurança,4,I,I-10.8,10.80,Automóvel de linha (zorras; locotractores),5.56,18,"Straight Line", 216 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.1,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,3,J,J-1.1,1.10,Aparelho de medição e orientação,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.2,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,3,J,J-1.2,1.20,Equipamento de processamento de dados,33.33,3,"Straight Line", 36 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.3,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,3,J,J-1.3,1.30,Grupos electrogéneos e conversores rotativos eléctricos,16.67,6,"Straight Line", 72 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.4,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,3,J,J-1.4,1.40,Transformadores eléctricos; conversores eléctricos estáticos,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.5,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,3,J,J-1.5,1.50,Máquina electromecânica de motor eléctrico para tosquiar,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.6,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,3,J,J-1.6,1.60,Fomos eléctricos industriais ou de laboratório; incluídos os que perdas dieléctricas,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.7,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,3,J,J-1.7,1.70,Máquina e aparelho para soldar eléctrico; a laser ou outros feixes de luz ou de fotões; a ultra-som; a feixes de electrões; a impulsos magnéticos; ou jacto de plasma,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.8,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,3,J,J-1.8,1.80,Aparelhos eléctricos para aquecimento de ambientes; do solo ou para usos semelhantes,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.9,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,3,J,J-1.9,1.90,Gravadores de dados de voo,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.10,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,4,J,J-1.10,1.10,Aparelhos de radiodetecção e de radio sondagem (radar); radionavegação e radio telecomando,16.67,6,"Straight Line", 72 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.11,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,4,J,J-1.11,1.11,Binóculos; lunetas; incluídas as astronómicas; telescópios ópticos e suas armações; excepto os aparelhos de radioastronomia,16.67,6,"Straight Line", 72 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-112,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,3,J,J-112,112.00,Microscópios ópticos e não ópticos; incluídos os microscópios para fotomicrografia; cinefotomicrografia ou microprojecção; difratógrafos,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.13,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,4,J,J-1.13,1.13,Bússolas; incluídas as agulhas de marear; aparelho de navegação,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.14,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,3,J,J-1.14,1.14,Instrumentos e aparelhos de geodesia; topografia; agrimensura nivelamento; fotogrametria; hidrografia; oceanografia; meteorologia ou de geofísica; excepto bússolas; telémetros ?,6.67,15,"Straight Line", 180 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.15,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,4,J,J-1.15,1.15,Estação Meteorológica,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.16,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,4,J,J-1.16,1.16,Estação Sísmica,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.17,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,4,J,J-1.17,1.17,Centrais de transmissão e de recepção por satélite,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.18,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,4,J,J-1.18,1.18,Cabos subterrâneos,8.33,12,"Straight Line", 144 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-1.19,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,4,J,J-1.19,1.19,Cabos submarinos,8.33,12,"Straight Line", 144 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00J-Outros,J-Telecomunicações e tecnologias de informação,J-J-Telecomunicações e tecnologias de informação,6,J,J-Outros,Outros,Outros instrumentos e aparelhos não especificados ,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00K-1.1,K-Actividades financeiras,K-K-Actividades financeiras,3,K,K-1.1,1.10,Equipamentos de segurança; prevenção e vigilância,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00K-1.2,K-Actividades financeiras,K-K-Actividades financeiras,3,K,K-1.2,1.20,Cofres e casas fortes,6.67,15,"Straight Line", 180 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00K-1.3,K-Actividades financeiras,K-K-Actividades financeiras,3,K,K-1.3,1.30,Caixas automáticas de operações bancárias para uso público (ATM),16.67,6,"Straight Line", 72 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00K-1.4,K-Actividades financeiras,K-K-Actividades financeiras,3,K,K-1.4,1.40,Temninais de pagamento de serviços (POS),20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00K-1.5,K-Actividades financeiras,K-K-Actividades financeiras,3,K,K-1.5,1.50,Máquinas electrónicas de contagem de dinheiro,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00K-1.6,K-Actividades financeiras,K-K-Actividades financeiras,3,K,K-1.6,1.60,Outras máquinas e equipamentos de uso específico ,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00L-1.1,L- Saúde e acção social,1-Saúde e acção social,3,L,L-1.1,1.10,Edifícios destinados exclusivamente à prestação de serviços de saúde,2.50,40,"Straight Line", 480 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00L-1.2,L- Saúde e acção social,1-Saúde e acção social,3,L,L-1.2,1.20,Equipamentos; aparelhagem; instrumentos e outro material médico-cirúrgico,25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00L-1.3,L- Saúde e acção social,1-Saúde e acção social,3,L,L-1.3,1.30,Decorações interiores; incluindo tapeçarias,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00L-1.4,L- Saúde e acção social,1-Saúde e acção social,3,L,L-1.4,1.40,Máquinas e equipamentos de lavandaria; centrifugação e secagem,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00L-1.5,L- Saúde e acção social,1-Saúde e acção social,3,L,L-1.5,1.50,Equipamentos sanitários; de cozinha; e outros de uso específico,14.29,7,"Straight Line", 84 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00L-1.6,L- Saúde e acção social,1-Saúde e acção social,3,L,L-1.6,1.60,Mobiliário de quartos e enfermarias,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00L-1.7,L- Saúde e acção social,1-Saúde e acção social,3,L,L-1.7,1.70,Mobiliário de salas e salões; e outras dependências,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00L-1.8,L- Saúde e acção social,1-Saúde e acção social,3,L,L-1.8,1.80,Colchoaria e cobertores,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00L-1.9,L- Saúde e acção social,1-Saúde e acção social,3,L,L-1.9,1.90,Roupas brancas e atoalhados,50.00,2,"Straight Line", 24 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00L-1.10,L- Saúde e acção social,1-Saúde e acção social,4,L,L-1.10,1.10,Louças e objectos de vidro; excepto decorativos,33.33,3,"Straight Line", 36 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00L-1.11,L- Saúde e acção social,1-Saúde e acção social,4,L,L-1.11,1.11,Talheres e utensílios de cozinha,25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00L-1.12,L- Saúde e acção social,1-Saúde e acção social,4,L,L-1.12,1.12,Outro material; aparelhos; utensílios e instalações de uso específico,14.29,7,"Straight Line", 84 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00L-1.13,L- Saúde e acção social,1-Saúde e acção social,4,L,L-1.13,1.13,Ambulâncias e seus apetrechos ,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-1.1,M-Outras actividades de serviços colectivos; sociais e pessoais,"1-Saneamento, higiene pública e actividades similares",3,M,M-1.1,1.10,Veículos de limpeza urbana e de recolha de lixo urbano,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-1.2,M-Outras actividades de serviços colectivos; sociais e pessoais,"1-Saneamento, higiene pública e actividades similares",3,M,M-1.2,1.20,Contentores urbanos de lixo - metálicos,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-1.3,M-Outras actividades de serviços colectivos; sociais e pessoais,"1-Saneamento, higiene pública e actividades similares",3,M,M-1.3,1.30,Contentores urbanos de lixo - plásticos,25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-1.4,M-Outras actividades de serviços colectivos; sociais e pessoais,"1-Saneamento, higiene pública e actividades similares",3,M,M-1.4,1.40,Máquinas e equipamentos de uso específico; tais como compactadores; carregadores e lava-contententores,14.29,7,"Straight Line", 84 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-2.1,M-Outras actividades de serviços colectivos; sociais e pessoais,"2-Actividades de rádio, de televisão e de multimédia",3,M,M-2.1,2.10,Instalações técnicas de radiodifusão e de televisão,16.67,6,"Straight Line", 72 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-2.2,M-Outras actividades de serviços colectivos; sociais e pessoais,"2-Actividades de rádio, de televisão e de multimédia",3,M,M-2.2,2.20,Instalações técnicas de radiocomunicacão,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-2.3,M-Outras actividades de serviços colectivos; sociais e pessoais,"2-Actividades de rádio, de televisão e de multimédia",3,M,M-2.3,2.30,Equipamento móvel de radiodifusão e televisão,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-2.4,M-Outras actividades de serviços colectivos; sociais e pessoais,"2-Actividades de rádio, de televisão e de multimédia",3,M,M-2.4,2.40,Equipamento de sincronização e controlo,14.29,7,"Straight Line", 84 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-2.5,M-Outras actividades de serviços colectivos; sociais e pessoais,"2-Actividades de rádio, de televisão e de multimédia",3,M,M-2.5,2.50,Equipamento de gravação e registo,25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-2.6,M-Outras actividades de serviços colectivos; sociais e pessoais,"2-Actividades de rádio, de televisão e de multimédia",3,M,M-2.6,2.60,Videocâmaras; videoprojectores; misturadores; digitalisadores; etc.,25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-2.7,M-Outras actividades de serviços colectivos; sociais e pessoais,"2-Actividades de rádio, de televisão e de multimédia",3,M,M-2.7,2.70,Retroprojectores; projectores de diapositivos; monitores; equipamentos de tradução simultânea; etc.,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-2.8,M-Outras actividades de serviços colectivos; sociais e pessoais,"2-Actividades de rádio, de televisão e de multimédia",3,M,M-2.8,2.80,Tripés e equipamentos de iluminação,16.67,6,"Straight Line", 72 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-3.1,M-Outras actividades de serviços colectivos; sociais e pessoais,"3-Outras actividades recreativas, culturais e desportivas",3,M,M-3.1,3.10,Cabines e salas de projecção; montagem; dobragem; revelação; cópia; etc.,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-3.2,M-Outras actividades de serviços colectivos; sociais e pessoais,"3-Outras actividades recreativas, culturais e desportivas",3,M,M-3.2,3.20,Máquinas e equipamentos de som; de projecção; montagem; dobragem; revelação e cópia,14.29,7,"Straight Line", 84 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-3.3,M-Outras actividades de serviços colectivos; sociais e pessoais,"3-Outras actividades recreativas, culturais e desportivas",3,M,M-3.3,3.30,Máquinas e equipamentos de rodagem; incluindo câmaras; projectores; cabos; etc.,25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-3.4,M-Outras actividades de serviços colectivos; sociais e pessoais,"3-Outras actividades recreativas, culturais e desportivas",3,M,M-3.4,3.40,Produções cinematográficas; fonográficas e de vídeo,33.33,3,"Straight Line", 36 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
